tipe_iphone,kapasitas_storage,battery_health,garansi_status,sinyal_status,bluetooth_status,biometrik_status,part_status,kamera_status,beli_di,icloud_status,jangka_pakai,skor_persen,label_kelayakan
0,128,90,0,3,2,2,1,1,1,0,0,10,0
0,256,96,2,2,1,1,1,1,1,0,0,10,0
2,256,81,0,1,0,0,2,0,0,2,0,40,0
1,256,87,1,3,2,0,1,2,0,0,1,30,0
1,256,89,2,2,0,1,3,1,0,0,0,10,0
2,256,95,0,3,2,2,1,2,0,0,1,10,0
0,256,54,0,1,1,0,3,1,1,2,1,10,0
0,128,66,0,0,0,0,3,2,0,0,0,45,0
4,256,71,2,1,1,0,2,2,0,1,0,10,0
3,256,88,2,1,2,1,3,2,0,0,0,10,0
1,256,90,1,0,1,0,1,0,0,2,0,35,0
1,128,97,2,1,1,0,3,1,0,2,1,10,0
1,256,67,2,2,2,0,0,1,1,1,1,10,0
3,128,77,2,3,0,1,3,0,0,1,1,10,0
4,64,62,1,1,2,0,1,1,0,2,0,10,0
3,256,99,1,3,2,0,2,1,0,2,0,10,0
0,512,91,1,3,1,1,1,0,0,2,1,10,0
0,128,50,2,0,2,1,1,0,1,2,0,10,0
1,64,99,0,1,0,2,1,0,0,1,1,35,0
2,128,68,2,0,2,0,0,2,1,2,0,10,0
1,128,83,1,0,2,1,2,0,0,1,1,10,0
2,64,53,2,3,1,2,0,2,1,2,0,10,0
3,256,92,2,2,0,0,3,1,0,1,0,10,0
0,256,52,0,3,1,1,3,0,1,2,1,10,0
2,128,90,0,0,1,1,0,0,1,0,0,40,0
3,64,59,2,1,0,0,2,0,0,2,0,10,0
0,256,77,1,2,0,0,3,0,1,1,0,10,0
2,128,83,2,2,2,2,2,1,1,2,1,10,0
1,512,88,2,1,0,0,0,2,0,2,1,30,0
1,64,96,2,1,1,0,3,1,1,0,0,15,0
1,512,68,1,2,0,0,0,2,0,2,0,10,0
3,512,91,1,0,0,1,3,1,1,0,0,30,0
1,128,95,1,2,0,2,1,1,0,2,0,10,0
4,64,85,1,2,1,2,2,1,1,0,0,10,0
0,256,92,1,2,2,2,0,0,1,0,0,10,0
3,256,52,2,0,2,1,1,0,1,0,1,10,0
1,128,72,1,1,1,0,0,2,1,2,1,10,0
0,256,66,2,1,2,1,0,1,1,0,0,10,0
2,256,56,2,1,2,2,2,0,0,2,0,10,0
1,512,75,2,0,1,0,0,1,0,1,1,10,0
0,512,92,0,0,1,0,2,1,1,2,1,10,0
4,64,67,1,1,2,2,0,2,1,2,1,10,0
2,512,95,1,3,0,0,3,2,1,1,1,10,0
4,256,95,2,3,2,1,1,1,1,0,1,10,0
0,64,55,0,1,0,2,3,1,1,2,0,10,0
4,64,80,1,3,1,1,2,1,1,2,0,10,0
0,128,78,2,3,0,0,2,2,1,2,0,10,0
0,512,58,0,1,0,2,1,2,0,0,1,40,0
4,64,84,2,1,0,0,2,0,1,0,1,55,1
0,256,66,0,0,1,2,3,2,1,1,1,10,0
1,64,61,2,3,2,2,1,1,0,2,0,10,0
0,64,85,1,3,2,2,2,1,0,1,1,10,0
3,128,97,2,1,0,2,2,2,0,0,0,25,0
0,256,73,2,2,2,2,2,0,0,0,0,10,0
3,256,59,0,1,1,0,2,2,1,1,0,10,0
0,512,79,0,0,1,2,0,2,1,0,0,25,0
0,256,78,1,2,1,1,0,1,0,2,1,10,0
4,64,88,2,2,1,2,0,1,1,0,0,10,0
1,256,59,0,2,2,1,2,0,1,0,1,10,0
1,256,88,1,0,0,0,0,1,0,1,0,45,0
2,64,77,1,3,0,2,2,0,1,0,1,15,0
4,128,67,0,1,0,2,3,2,1,0,0,10,0
4,512,90,0,0,1,1,2,0,1,1,0,10,0
1,512,99,2,0,2,2,1,2,1,2,0,10,0
4,128,66,1,2,2,0,1,2,0,1,0,10,0
1,64,60,0,2,2,0,1,1,0,2,0,10,0
4,512,50,1,0,2,2,2,2,1,2,0,10,0
0,128,66,2,3,2,1,1,2,1,1,0,10,0
1,128,85,0,2,2,0,1,0,1,1,0,10,0
1,128,85,1,0,0,2,2,1,1,1,1,10,0
3,512,95,0,2,1,1,2,1,0,0,1,10,0
4,512,58,2,1,0,1,0,1,1,2,0,10,0
4,512,94,2,1,2,0,2,2,0,2,0,10,0
1,512,77,2,1,1,2,0,2,1,2,1,10,0
0,256,97,2,2,1,0,2,0,1,1,0,10,0
0,128,82,0,2,1,1,3,1,1,2,0,10,0
0,256,52,0,3,1,0,1,1,0,2,1,10,0
4,128,100,1,1,2,2,3,2,0,2,1,10,0
3,512,57,1,3,2,0,2,0,1,2,0,10,0
1,512,99,0,0,1,1,3,2,1,1,0,10,0
2,256,55,0,0,2,0,0,1,0,0,1,40,0
3,64,55,1,1,1,1,2,2,1,0,0,10,0
2,512,78,0,3,2,1,2,0,1,1,1,10,0
3,64,86,2,2,1,1,3,0,0,0,0,10,0
0,128,61,2,3,2,0,1,2,0,2,0,10,0
4,256,58,2,0,0,2,2,1,0,0,1,10,0
2,64,90,1,3,0,1,1,2,1,0,1,20,0
3,64,98,0,0,2,0,3,2,1,2,0,10,0
4,512,68,1,0,2,1,3,0,1,2,0,10,0
2,64,66,1,3,0,0,3,2,1,2,1,10,0
1,64,97,0,2,2,1,0,0,1,1,1,10,0
3,128,93,1,0,1,0,2,0,0,0,0,55,1
1,256,81,2,3,2,1,3,2,0,1,0,10,0
0,512,84,0,0,2,1,3,0,1,1,0,10,0
1,512,63,2,1,0,1,0,2,1,2,0,10,0
1,64,98,2,2,0,2,2,1,1,0,0,10,0
3,128,65,0,1,2,0,1,1,1,1,0,10,0
0,64,70,2,0,1,2,2,0,0,2,0,10,0
1,64,61,2,2,2,0,3,1,1,1,0,10,0
4,512,73,2,3,1,1,1,1,1,0,1,10,0
2,64,83,0,3,1,0,0,2,0,2,1,10,0
1,64,57,0,2,2,0,0,2,1,1,0,10,0
0,128,93,0,1,1,1,3,1,1,0,0,10,0
1,512,70,1,1,0,1,1,1,1,0,1,30,0
2,256,97,2,2,1,1,2,2,1,1,0,10,0
0,128,57,1,3,1,0,3,2,0,0,1,10,0
3,128,77,1,2,1,1,1,1,1,2,0,10,0
0,128,65,2,1,0,1,1,0,1,2,1,10,0
3,512,59,0,0,0,0,1,2,1,2,1,15,0
0,64,64,1,3,2,2,1,2,1,2,1,10,0
2,256,53,0,2,1,0,0,1,0,1,0,10,0
2,512,75,0,0,0,0,1,1,0,1,0,45,0
0,64,64,2,1,1,0,1,0,1,0,0,30,0
1,128,85,1,3,1,1,3,2,1,0,0,10,0
2,512,81,1,2,2,0,0,1,0,0,1,30,0
3,64,92,0,1,1,2,0,1,1,2,1,10,0
3,256,87,2,2,0,0,0,0,0,1,0,15,0
4,256,53,1,2,2,0,2,0,1,1,1,10,0
3,64,90,0,3,2,1,2,2,0,0,0,10,0
4,512,58,0,1,1,1,0,1,1,1,1,10,0
0,128,84,0,1,1,2,3,1,1,1,0,10,0
0,64,77,2,0,0,0,1,2,1,0,0,60,1
0,128,86,2,1,1,0,1,0,0,1,1,20,0
1,256,96,0,1,0,0,0,2,1,2,1,35,0
1,64,58,0,3,1,0,0,2,1,1,0,10,0
4,256,51,2,0,0,0,2,2,0,2,1,10,0
3,128,52,0,3,1,0,0,0,1,2,1,10,0
3,128,93,0,1,2,1,2,0,0,0,0,30,0
0,64,97,2,0,0,2,0,1,1,0,0,35,0
2,64,54,0,3,2,0,1,1,1,0,0,10,0
1,64,59,0,0,2,0,0,2,0,1,0,10,0
1,256,77,0,1,2,1,1,1,1,0,0,25,0
0,128,64,2,0,2,0,0,0,0,2,0,10,0
1,128,63,2,0,0,1,2,1,0,0,0,10,0
0,256,95,2,0,1,2,0,1,0,2,0,10,0
4,64,72,1,1,2,0,3,0,0,2,0,10,0
3,512,62,1,1,1,2,1,1,0,1,0,10,0
2,64,65,1,0,0,0,1,0,0,2,1,40,0
3,512,79,1,3,1,2,1,1,1,1,1,10,0
3,512,89,2,3,0,2,0,1,1,1,1,10,0
4,256,57,0,1,1,0,3,2,0,0,0,20,0
1,128,66,2,2,0,2,3,1,0,1,1,10,0
2,128,79,1,3,0,1,2,2,0,2,0,10,0
1,128,66,2,0,1,1,2,1,1,2,0,10,0
3,128,84,0,2,2,2,2,2,1,2,1,10,0
0,256,50,1,1,2,2,3,1,0,2,0,10,0
3,512,98,0,3,1,1,1,0,0,2,0,10,0
1,128,73,0,2,2,0,1,1,0,0,0,10,0
3,512,97,0,1,2,1,2,0,0,0,0,30,0
0,256,98,1,1,0,2,2,0,1,1,0,10,0
4,64,74,2,0,1,1,0,2,0,2,1,10,0
1,256,51,1,3,2,0,0,0,1,2,1,10,0
3,128,74,1,2,2,1,3,0,1,1,1,10,0
1,64,63,2,0,2,0,0,2,0,0,1,25,0
4,256,88,2,3,1,2,2,1,0,1,1,10,0
3,256,100,2,2,2,1,2,1,0,2,1,10,0
3,512,82,2,1,2,1,2,0,0,0,1,15,0
1,256,66,0,1,2,0,1,2,1,1,1,10,0
1,64,80,1,3,0,1,2,1,1,1,1,10,0
0,256,59,1,0,1,1,0,2,1,2,0,10,0
4,128,55,1,2,2,0,3,2,0,2,0,10,0
0,512,88,2,2,0,1,0,0,1,0,1,20,0
3,64,74,1,1,1,0,1,2,0,2,0,10,0
1,64,87,0,3,0,2,0,0,0,1,0,10,0
3,256,86,1,0,0,1,0,2,0,2,0,20,0
3,128,79,1,1,1,0,1,0,1,1,1,25,0
2,512,83,0,1,2,0,0,1,0,2,1,20,0
2,64,67,0,0,2,1,1,2,0,0,0,15,0
3,512,73,1,2,0,0,0,0,0,0,0,50,1
1,256,98,2,2,1,2,1,1,1,0,0,10,0
3,128,76,2,3,1,2,3,0,1,2,0,10,0
2,256,76,1,1,2,1,3,0,0,0,1,30,0
1,512,88,1,3,0,2,1,0,1,1,0,10,0
3,256,70,1,2,2,1,2,0,1,2,1,10,0
4,512,68,1,0,1,1,1,0,1,0,0,20,0
4,64,88,2,2,1,0,0,2,0,2,1,10,0
3,64,72,1,2,2,0,2,1,1,2,1,10,0
1,256,88,0,1,2,0,2,1,0,1,1,10,0
3,64,97,2,2,1,0,2,1,1,2,1,10,0
3,512,93,2,3,0,1,1,2,1,2,1,10,0
2,64,96,0,0,1,0,1,0,1,2,0,25,0
4,128,64,1,1,0,0,2,2,0,1,0,10,0
2,128,92,1,0,2,2,1,0,0,0,0,50,1
2,256,51,1,3,2,1,3,2,1,0,0,10,0
3,256,84,1,3,0,2,0,1,0,2,0,10,0
2,256,100,1,2,1,2,0,2,1,0,0,10,0
4,256,69,0,3,1,2,0,0,1,2,1,10,0
2,512,77,1,2,0,0,1,1,1,0,0,45,0
4,512,64,0,1,0,1,0,1,1,0,1,30,0
2,128,65,0,0,0,2,3,0,0,1,0,10,0
4,512,82,0,2,0,2,0,0,0,1,0,10,0
2,64,96,1,2,1,1,3,2,0,1,1,10,0
2,128,61,1,1,2,0,1,0,0,0,0,55,1
1,256,88,2,3,1,2,1,0,1,0,1,10,0
4,256,88,2,2,0,1,0,0,0,0,0,30,0
4,512,92,0,3,1,0,2,1,0,0,1,10,0
4,128,69,2,2,0,0,3,0,0,1,0,10,0
0,512,78,0,3,0,0,2,1,0,1,0,10,0
2,512,92,2,2,0,0,3,1,1,0,0,10,0
4,512,98,1,0,0,0,1,1,0,0,1,85,2
0,128,52,1,0,1,1,1,0,0,1,0,10,0
1,256,97,0,0,0,0,3,0,1,0,1,70,1
4,64,54,0,2,1,2,3,1,1,2,1,10,0
4,256,51,1,3,1,1,1,2,1,1,0,10,0
0,128,72,1,1,2,2,3,2,1,1,1,10,0
2,256,75,1,1,1,2,3,2,0,0,1,15,0
1,256,75,2,1,2,0,2,0,1,2,0,10,0
4,64,56,2,0,2,0,0,1,1,0,1,15,0
2,256,59,2,0,2,1,2,0,1,2,0,10,0
1,256,54,2,0,1,1,1,1,0,0,1,10,0
3,256,96,0,3,2,2,2,2,0,1,0,10,0
3,512,61,0,0,0,0,1,0,0,1,0,40,0
1,128,81,2,3,1,0,3,2,0,2,1,10,0
0,128,91,0,3,0,2,0,1,0,2,0,10,0
1,64,80,2,3,1,0,1,2,1,0,0,10,0
1,512,71,2,2,2,1,0,1,0,1,0,10,0
0,512,66,1,1,2,2,0,0,0,0,0,30,0
0,256,69,2,3,1,0,2,0,0,0,0,10,0
2,128,69,0,1,2,2,1,2,1,1,0,10,0
2,64,92,2,3,0,0,2,0,1,2,0,10,0
0,512,57,1,3,0,0,3,1,1,1,1,10,0
3,256,96,0,0,2,0,3,1,1,1,1,10,0
3,64,83,1,1,1,1,1,2,0,2,0,10,0
1,512,98,2,3,1,2,1,1,1,1,0,10,0
4,64,72,2,1,0,1,3,0,1,2,0,10,0
1,512,87,2,0,2,1,1,2,1,1,1,10,0
1,64,77,2,3,2,2,2,2,0,2,1,10,0
4,512,62,0,0,0,2,2,0,0,2,0,10,0
0,512,78,2,3,1,0,1,0,0,0,1,30,0
3,64,57,1,0,2,0,2,0,1,1,0,10,0
1,512,60,0,0,1,2,1,2,0,0,0,15,0
4,512,96,0,2,1,0,2,2,0,1,0,10,0
2,512,94,0,3,0,0,2,1,1,0,0,25,0
1,64,67,1,3,1,2,0,2,0,0,1,10,0
3,64,99,1,3,0,1,2,2,0,0,1,10,0
0,512,74,1,1,2,2,1,1,1,0,1,10,0
1,512,98,1,2,1,2,2,2,0,0,1,10,0
1,64,71,2,1,0,1,2,1,0,1,1,10,0
4,256,94,2,3,0,0,3,1,0,0,0,20,0
2,512,84,1,2,1,1,1,1,0,0,0,10,0
2,256,78,1,0,0,1,2,0,1,1,1,10,0
0,64,70,2,2,2,2,0,0,1,2,0,10,0
3,512,56,2,0,1,0,3,2,0,1,1,10,0
0,256,61,1,3,2,0,0,1,0,2,0,10,0
1,64,85,0,3,0,1,0,0,1,1,1,10,0
1,256,73,0,0,2,2,3,1,0,0,1,10,0
2,128,81,1,2,0,1,0,1,0,2,1,10,0
3,64,76,0,1,0,0,1,0,1,0,0,90,2
4,128,81,2,2,2,0,1,1,0,2,0,10,0
3,64,81,0,0,1,2,0,2,0,0,0,35,0
1,64,81,1,0,1,2,1,2,0,2,0,10,0
4,512,75,0,1,1,1,2,2,1,0,0,10,0
3,128,60,0,1,2,2,2,2,0,2,1,10,0
3,128,95,0,1,2,1,2,0,1,2,0,10,0
4,128,67,2,0,2,2,0,0,0,0,1,15,0
1,64,88,2,3,2,1,0,2,0,1,0,10,0
3,128,54,2,2,1,0,1,0,1,1,0,10,0
4,128,65,1,1,1,0,1,2,0,0,0,40,0
1,512,60,0,0,0,0,1,0,1,0,1,70,1
4,256,84,2,2,2,0,0,0,1,1,0,10,0
4,256,97,2,1,1,0,1,1,1,2,0,10,0
3,128,60,0,3,1,0,2,2,0,0,0,10,0
1,128,91,1,2,1,2,2,1,1,0,1,10,0
3,128,72,0,2,1,2,3,2,0,0,0,10,0
0,128,83,1,0,1,2,3,0,1,0,0,20,0
0,256,97,0,0,1,1,3,2,1,1,1,10,0
1,512,66,2,0,2,2,2,1,1,1,0,10,0
4,64,59,2,3,0,2,0,1,0,0,1,10,0
3,128,67,2,2,0,1,1,0,0,1,1,10,0
3,128,93,1,1,2,1,1,1,1,1,0,10,0
1,256,57,0,3,1,0,0,0,1,1,1,10,0
1,128,75,1,1,2,2,3,0,1,2,1,10,0
0,512,52,2,1,1,2,0,0,0,0,0,15,0
2,512,73,1,0,1,1,2,0,0,0,0,10,0
1,128,52,1,1,1,0,0,0,0,0,0,55,1
2,256,87,1,1,1,2,2,1,0,0,0,15,0
1,128,51,0,3,1,1,2,1,0,1,1,10,0
4,128,84,1,0,2,1,3,1,0,1,1,10,0
4,256,66,1,1,2,2,1,1,1,2,1,10,0
0,512,58,1,1,0,1,3,0,1,0,1,25,0
0,64,85,2,1,1,1,2,2,1,2,1,10,0
2,128,71,2,2,2,2,3,2,1,2,0,10,0
1,512,80,0,2,2,0,1,2,0,2,0,10,0
3,128,83,2,0,1,2,3,2,1,2,0,10,0
0,64,73,0,3,1,0,2,1,0,1,1,10,0
3,256,58,2,0,2,1,1,0,1,2,0,10,0
3,512,95,0,2,1,2,3,1,1,1,0,10,0
1,64,92,0,0,2,2,0,1,1,1,0,10,0
2,128,51,0,3,0,0,1,1,1,2,1,10,0
1,64,70,2,0,1,1,3,0,1,0,1,10,0
0,512,83,1,1,0,2,0,1,1,1,0,10,0
3,256,76,2,3,0,2,1,0,1,0,1,20,0
1,128,86,1,3,0,1,0,2,0,1,0,10,0
1,256,56,2,3,1,0,3,1,1,1,1,10,0
1,256,71,1,0,0,2,0,0,1,2,1,10,0
0,64,53,2,0,2,1,0,1,1,2,0,10,0
2,64,63,0,1,2,2,2,2,1,0,0,10,0
1,512,83,0,3,1,2,0,0,1,1,1,10,0
0,512,72,0,1,1,2,1,2,0,0,0,15,0
3,256,93,1,3,0,0,0,2,1,2,0,10,0
4,512,91,1,2,1,1,0,0,0,2,1,10,0
0,256,74,0,0,2,2,1,1,0,0,0,15,0
4,128,50,1,1,2,2,3,0,0,0,0,10,0
1,256,100,0,0,2,2,3,2,0,1,1,10,0
1,512,97,2,0,1,0,0,0,1,0,0,50,1
0,512,64,1,2,2,2,1,1,1,0,0,10,0
4,256,81,1,2,1,1,0,0,1,2,0,10,0
1,64,63,2,3,0,0,1,2,0,2,1,10,0
3,256,90,1,2,2,1,1,1,1,0,1,10,0
2,256,70,1,3,0,2,3,1,1,2,0,10,0
2,64,96,1,2,2,2,0,0,1,2,1,10,0
1,128,56,2,2,2,0,0,0,1,2,1,10,0
4,64,85,0,1,2,2,0,0,1,2,1,10,0
1,512,70,0,2,0,1,0,2,0,1,0,10,0
4,64,99,2,1,2,1,0,1,0,1,0,10,0
3,512,89,2,2,0,1,0,1,0,0,0,15,0
4,512,61,2,1,1,2,2,1,1,1,0,10,0
1,256,64,0,0,2,2,0,1,1,0,1,10,0
3,256,64,2,3,2,0,2,1,0,1,1,10,0
0,128,66,0,2,0,0,2,2,1,1,0,10,0
2,512,83,2,1,2,1,2,1,1,0,0,10,0
1,256,93,1,2,1,1,0,0,1,0,0,10,0
1,512,84,0,1,2,0,1,2,1,0,1,50,1
1,128,88,0,1,1,0,3,2,1,2,1,10,0
3,512,87,2,2,1,1,1,1,0,2,1,10,0
0,128,63,1,3,2,0,1,0,0,2,1,10,0
4,128,54,0,1,2,2,0,0,1,0,1,20,0
0,128,79,2,0,1,2,1,1,1,2,0,10,0
3,256,53,1,2,1,0,1,2,1,1,1,10,0
1,64,64,0,0,1,0,0,1,0,1,0,10,0
2,64,88,2,1,2,2,0,2,0,1,0,10,0
1,256,84,1,1,0,2,3,1,0,1,1,10,0
4,512,94,0,2,2,1,3,0,0,2,0,10,0
2,256,59,0,3,0,0,2,1,1,2,1,10,0
1,512,51,1,0,0,2,3,0,0,1,1,10,0
2,128,93,2,3,2,0,0,1,0,0,0,15,0
0,256,73,2,0,0,2,1,0,1,1,1,10,0
3,64,77,1,3,1,2,0,0,0,1,0,10,0
1,512,71,0,2,2,0,0,0,1,0,0,15,0
4,256,93,1,0,0,1,1,0,0,0,1,75,2
0,256,81,1,2,1,2,3,0,1,2,1,10,0
1,512,80,1,3,0,0,1,1,0,0,0,55,1
0,128,68,0,3,0,2,0,1,1,0,0,10,0
4,128,100,1,3,1,0,3,1,1,2,0,10,0
1,128,70,1,2,1,0,0,2,1,2,1,10,0
4,128,52,0,1,2,2,0,0,0,1,1,10,0
2,512,55,0,1,0,1,3,2,0,1,0,10,0
4,64,81,1,0,2,2,1,0,1,0,1,40,0
2,256,51,2,2,2,2,2,0,0,2,0,10,0
1,256,73,1,2,0,1,3,1,0,0,1,10,0
2,128,94,0,2,0,1,0,2,1,0,1,20,0
1,512,76,0,3,2,0,0,0,0,1,1,10,0
1,64,58,0,2,1,0,3,1,1,0,0,10,0
3,64,62,2,1,2,1,0,2,1,0,0,10,0
1,256,63,0,0,0,1,2,2,0,1,1,10,0
2,128,100,2,1,1,2,3,0,1,1,0,10,0
3,256,60,0,2,2,1,0,0,0,2,1,10,0
3,256,63,0,0,0,2,2,1,1,1,1,10,0
1,64,65,1,0,1,2,0,2,1,2,1,10,0
4,512,59,2,2,1,2,3,2,1,2,0,10,0
4,64,69,1,2,1,1,1,0,0,1,0,10,0
3,256,65,2,1,0,1,2,1,0,1,1,10,0
1,128,83,0,1,2,2,3,2,1,1,1,10,0
4,128,65,0,3,0,1,3,0,1,0,1,10,0
1,512,63,2,3,0,0,3,2,0,1,0,10,0
1,512,77,1,3,1,0,1,2,1,2,0,10,0
3,512,67,2,2,2,2,0,2,1,2,1,10,0
3,256,75,2,2,1,1,1,1,0,2,1,10,0
0,256,87,2,3,0,0,3,1,1,1,0,10,0
4,512,56,0,3,1,2,2,1,1,2,1,10,0
4,128,94,2,1,0,0,0,1,0,2,0,30,0
4,128,83,0,3,0,2,1,2,0,0,0,30,0
2,128,96,1,3,0,2,2,1,1,1,0,10,0
1,256,98,0,0,1,2,3,0,0,1,0,10,0
3,64,94,1,3,2,0,2,0,1,2,0,10,0
4,128,56,1,0,1,2,2,0,0,0,1,10,0
0,128,82,1,3,0,2,3,0,1,2,1,10,0
4,128,84,0,0,1,0,1,0,1,0,1,65,1
1,512,99,2,3,0,2,3,0,1,2,1,10,0
1,256,88,0,1,2,0,2,2,0,2,1,10,0
3,512,70,1,2,2,2,3,1,0,1,1,10,0
2,512,98,2,0,0,1,0,0,0,0,1,60,1
3,64,77,0,2,2,1,0,0,1,0,0,10,0
4,512,81,1,1,0,0,2,1,0,0,0,65,1
0,64,93,1,3,1,2,3,1,0,1,0,10,0
3,512,65,2,3,1,0,2,2,0,1,1,10,0
2,128,59,0,1,2,2,3,0,0,2,1,10,0
3,256,72,2,2,2,0,0,0,1,0,0,10,0
1,512,97,2,2,0,1,0,0,0,0,0,30,0
4,64,99,2,2,2,0,2,2,0,2,1,10,0
4,256,64,2,2,2,1,0,1,1,2,1,10,0
4,64,92,0,0,2,1,2,2,1,2,0,10,0
4,128,99,2,2,0,1,1,2,0,2,0,10,0
4,512,55,1,0,1,0,2,0,0,0,1,35,0
4,256,82,1,1,0,0,3,1,1,2,1,15,0
0,128,88,1,3,0,1,3,0,1,0,1,15,0
2,512,61,2,0,2,0,3,2,0,0,1,10,0
4,512,85,1,2,1,2,2,2,0,0,0,10,0
2,64,80,0,3,0,1,1,1,0,2,1,10,0
4,64,59,2,0,2,2,2,1,0,2,0,10,0
3,128,83,2,3,0,1,2,1,1,2,0,10,0
4,64,90,2,1,2,2,1,0,1,2,1,10,0
1,128,59,0,2,1,1,0,2,1,1,1,10,0
0,128,60,2,1,1,1,0,1,1,2,0,10,0
3,128,63,2,3,2,1,0,1,0,1,0,10,0
3,64,52,1,1,0,0,0,1,1,2,0,15,0
1,256,82,1,2,0,2,0,0,1,1,0,10,0
4,128,56,2,0,1,1,1,0,0,2,1,10,0
0,256,53,0,1,0,0,1,0,1,2,1,30,0
3,512,88,1,2,2,1,2,0,1,0,0,10,0
0,64,97,2,3,2,2,0,1,0,1,0,10,0
3,64,59,1,1,2,1,3,2,1,2,1,10,0
4,256,64,1,0,1,0,1,2,1,1,1,10,0
3,512,65,0,1,1,1,1,1,0,0,0,15,0
3,512,87,2,3,1,1,0,2,0,1,1,10,0
2,128,53,1,3,2,1,3,0,0,2,1,10,0
4,64,53,2,3,1,1,3,0,1,0,0,10,0
1,512,85,0,1,2,0,1,0,1,2,0,25,0
1,512,76,0,1,0,1,2,1,1,0,0,30,0
4,128,71,1,1,1,2,3,0,0,0,0,10,0
1,128,71,0,0,0,2,2,0,1,1,0,10,0
4,256,66,1,2,0,1,0,0,1,2,1,10,0
1,64,94,2,1,1,0,0,2,0,2,0,10,0
2,512,83,1,0,1,2,0,1,0,0,0,35,0
1,256,81,1,3,0,1,2,1,1,2,1,10,0
3,64,55,0,1,0,1,1,1,0,0,1,40,0
4,256,82,2,1,0,0,2,2,0,1,1,10,0
0,64,57,2,1,2,1,0,0,0,0,1,15,0
0,64,99,1,0,0,0,3,1,0,2,0,25,0
4,512,85,2,1,2,2,1,1,1,0,0,10,0
2,64,54,2,1,1,1,2,0,1,2,0,10,0
1,128,54,1,2,0,0,3,0,0,1,1,10,0
2,512,96,1,0,1,1,3,2,1,1,0,10,0
0,128,59,2,2,0,1,0,1,0,0,1,10,0
4,256,89,1,2,1,2,0,1,0,1,0,10,0
4,256,56,0,2,0,1,3,1,0,1,1,10,0
2,64,61,2,2,2,0,1,2,0,0,0,10,0
2,64,79,1,3,1,0,2,1,0,2,1,10,0
1,128,74,2,1,1,0,1,1,0,0,1,25,0
3,128,77,2,2,0,1,1,1,1,0,0,10,0
3,128,92,0,0,2,1,2,2,1,2,1,10,0
1,256,62,0,1,2,2,2,1,0,1,1,10,0
3,128,96,2,2,2,1,2,1,1,0,0,10,0
0,512,98,0,2,0,0,1,2,0,0,0,55,1
3,512,71,1,0,1,0,1,1,1,2,1,10,0
1,256,67,2,3,0,2,2,0,1,0,0,10,0
3,128,76,0,0,2,0,3,2,1,2,1,10,0
4,128,57,2,3,2,0,3,0,0,0,1,10,0
2,64,55,2,3,1,0,2,0,1,0,1,10,0
0,512,60,1,3,0,2,1,1,0,2,0,10,0
4,256,78,1,2,0,2,2,1,0,2,1,10,0
4,128,90,1,2,2,0,0,1,0,0,0,30,0
1,64,54,0,3,1,0,3,2,1,2,0,10,0
2,256,56,0,3,1,1,3,2,0,0,1,10,0
2,256,71,0,2,2,1,3,2,1,2,1,10,0
0,512,96,1,3,0,0,2,0,1,1,0,10,0
1,128,53,2,2,0,1,0,2,1,1,0,10,0
0,256,81,1,3,1,0,3,2,0,1,1,10,0
3,64,68,0,2,1,0,0,1,0,1,0,10,0
4,64,94,0,0,2,1,1,0,1,0,1,40,0
0,256,82,0,3,1,2,1,2,0,0,0,10,0
4,64,50,1,3,0,2,3,1,1,1,1,10,0
1,256,95,0,0,0,2,1,1,0,1,0,20,0
3,64,90,1,1,1,0,2,2,1,1,0,10,0
1,256,93,2,3,2,0,1,0,0,2,1,10,0
3,256,99,1,1,0,2,2,0,1,0,0,45,0
3,256,90,0,0,0,2,1,2,0,1,0,20,0
4,64,57,2,3,2,2,0,2,0,1,1,10,0
1,256,81,0,1,1,0,1,2,1,0,0,50,1
1,512,79,2,3,0,0,0,0,0,1,0,15,0
0,256,95,0,3,0,1,2,0,1,1,0,10,0
1,128,77,1,2,2,1,1,1,0,0,0,10,0
0,128,90,0,1,1,1,1,1,1,0,0,25,0
2,512,81,1,2,2,2,0,0,1,2,0,10,0
2,256,74,1,2,2,0,1,1,0,0,1,10,0
2,128,83,2,1,1,1,2,0,1,1,0,10,0
1,256,82,1,1,0,1,0,1,1,0,1,50,1
1,128,62,1,2,2,1,2,2,0,0,0,10,0
0,64,74,1,3,0,1,3,0,1,1,1,10,0
3,64,91,2,3,0,2,2,1,0,0,1,10,0
0,512,89,0,0,0,0,0,2,1,2,0,35,0
2,512,88,0,3,0,0,2,1,0,0,1,35,0
0,256,93,1,1,2,0,1,1,1,0,0,50,1
3,512,98,1,1,1,1,2,2,1,1,0,10,0
1,256,93,0,0,0,2,1,2,0,2,1,20,0
0,64,97,1,1,0,2,0,0,1,2,1,25,0
2,64,59,0,2,0,2,1,1,1,0,1,10,0
2,128,80,2,0,1,0,2,2,1,2,1,10,0
1,256,93,1,0,0,0,3,1,1,1,1,15,0
0,64,60,1,3,1,2,1,2,1,0,0,10,0
3,64,74,0,3,2,1,3,0,1,2,0,10,0
1,256,95,0,2,1,0,3,2,1,1,1,10,0
0,128,94,2,2,0,0,3,1,1,1,1,10,0
4,128,83,1,3,2,1,3,1,1,1,1,10,0
2,128,69,0,3,1,1,2,0,1,0,0,10,0
3,128,56,2,2,0,0,1,0,0,1,1,10,0
